#time	y	u
0.000100	0.000288	3.000000
0.000200	0.001109	3.000000
0.000300	0.002402	3.000000
0.000400	0.004111	3.000000
0.000500	0.006187	3.000000
0.000600	0.008585	3.000000
0.000700	0.011266	3.000000
0.000800	0.014191	3.000000
0.000900	0.017331	3.000000
0.001000	0.020654	3.000000
0.001100	0.024136	3.000000
0.001200	0.027751	3.000000
0.001300	0.031480	3.000000
0.001400	0.035303	3.000000
0.001500	0.039203	3.000000
0.001600	0.043166	3.000000
0.001700	0.047176	3.000000
0.001800	0.051224	3.000000
0.001900	0.055296	3.000000
0.002000	0.059385	3.000000
0.002100	0.063480	3.000000
0.002200	0.067576	3.000000
0.002300	0.071664	3.000000
0.002400	0.075739	3.000000
0.002500	0.079796	3.000000
0.002600	0.083830	3.000000
0.002700	0.087836	3.000000
0.002800	0.091812	3.000000
0.002900	0.095754	3.000000
0.003000	0.099660	3.000000
0.003100	0.103526	3.000000
0.003200	0.107352	3.000000
0.003300	0.111135	3.000000
0.003400	0.114874	3.000000
0.003500	0.118568	3.000000
0.003600	0.122216	3.000000
0.003700	0.125816	3.000000
0.003800	0.129370	3.000000
0.003900	0.132875	3.000000
0.004000	0.136332	3.000000
0.004100	0.139740	3.000000
0.004200	0.143100	3.000000
0.004300	0.146411	3.000000
0.004400	0.149674	3.000000
0.004500	0.152888	3.000000
0.004600	0.156054	3.000000
0.004700	0.159173	3.000000
0.004800	0.162244	3.000000
0.004900	0.165268	3.000000
0.005000	0.168918	10.000000
0.005100	0.173766	10.000000
0.005200	0.179668	10.000000
0.005300	0.186496	10.000000
0.005400	0.194136	10.000000
0.005500	0.202484	10.000000
0.005600	0.211447	10.000000
0.005700	0.220940	10.000000
0.005800	0.230889	10.000000
0.005900	0.241226	10.000000
0.006000	0.251890	10.000000
0.006100	0.262828	10.000000
0.006200	0.273990	10.000000
0.006300	0.285332	10.000000
0.006400	0.296817	10.000000
0.006500	0.308408	10.000000
0.006600	0.320075	10.000000
0.006700	0.331791	10.000000
0.006800	0.343530	10.000000
0.006900	0.355270	10.000000
0.007000	0.366993	10.000000
0.007100	0.378681	10.000000
0.007200	0.390319	10.000000
0.007300	0.401893	10.000000
0.007400	0.413391	10.000000
0.007500	0.424804	10.000000
0.007600	0.436122	10.000000
0.007700	0.447338	10.000000
0.007800	0.458445	10.000000
0.007900	0.469437	10.000000
0.008000	0.480309	10.000000
0.008100	0.491057	10.000000
0.008200	0.501677	10.000000
0.008300	0.512168	10.000000
0.008400	0.522526	10.000000
0.008500	0.532749	10.000000
0.008600	0.542837	10.000000
0.008700	0.552789	10.000000
0.008800	0.562603	10.000000
0.008900	0.572280	10.000000
0.009000	0.581819	10.000000
0.009100	0.591221	10.000000
0.009200	0.600487	10.000000
0.009300	0.609617	10.000000
0.009400	0.618611	10.000000
0.009500	0.627471	10.000000
0.009600	0.636198	10.000000
0.009700	0.644793	10.000000
0.009800	0.653258	10.000000
0.009900	0.661593	10.000000
0.010000	0.669801	10.000000
0.010100	0.677882	10.000000
0.010200	0.685839	10.000000
0.010300	0.693674	10.000000
0.010400	0.701387	10.000000
0.010500	0.708980	10.000000
0.010600	0.716456	10.000000
0.010700	0.723816	10.000000
0.010800	0.731061	10.000000
0.010900	0.738194	10.000000
0.011000	0.745216	10.000000
0.011100	0.752129	10.000000
0.011200	0.758935	10.000000
0.011300	0.765636	10.000000
0.011400	0.772233	10.000000
0.011500	0.778727	10.000000
0.011600	0.785122	10.000000
0.011700	0.791418	10.000000
0.011800	0.797617	10.000000
0.011900	0.803721	10.000000
0.012000	0.809732	10.000000
0.012100	0.815650	10.000000
0.012200	0.821478	10.000000
0.012300	0.827218	10.000000
0.012400	0.832871	10.000000
0.012500	0.838438	10.000000
0.012600	0.843921	10.000000
0.012700	0.849321	10.000000
0.012800	0.854641	10.000000
0.012900	0.859881	10.000000
0.013000	0.865043	10.000000
0.013100	0.870128	10.000000
0.013200	0.875138	10.000000
0.013300	0.880074	10.000000
0.013400	0.884937	10.000000
0.013500	0.889730	10.000000
0.013600	0.894452	10.000000
0.013700	0.899106	10.000000
0.013800	0.903692	10.000000
0.013900	0.908212	10.000000
0.014000	0.912668	10.000000
0.014100	0.917060	10.000000
0.014200	0.921389	10.000000
0.014300	0.925657	10.000000
0.014400	0.929864	10.000000
0.014500	0.934013	10.000000
0.014600	0.938103	10.000000
0.014700	0.942137	10.000000
0.014800	0.946115	10.000000
0.014900	0.950038	10.000000
0.015000	0.953907	10.000000
0.015100	0.957723	10.000000
0.015200	0.961487	10.000000
0.015300	0.965201	10.000000
0.015400	0.968865	10.000000
0.015500	0.972479	10.000000
0.015600	0.976046	10.000000
0.015700	0.979565	10.000000
0.015800	0.983038	10.000000
0.015900	0.986466	10.000000
0.016000	0.989849	10.000000
0.016100	0.993189	10.000000
0.016200	0.996485	10.000000
0.016300	0.999740	10.000000
0.016400	1.002953	10.000000
0.016500	1.006125	10.000000
0.016600	1.009258	10.000000
0.016700	1.012351	10.000000
0.016800	1.015406	10.000000
0.016900	1.018424	10.000000
0.017000	1.021405	10.000000
0.017100	1.024349	10.000000
0.017200	1.027258	10.000000
0.017300	1.030132	10.000000
0.017400	1.032972	10.000000
0.017500	1.035778	10.000000
0.017600	1.038551	10.000000
0.017700	1.041292	10.000000
0.017800	1.044001	10.000000
0.017900	1.046679	10.000000
0.018000	1.049327	10.000000
0.018100	1.051944	10.000000
0.018200	1.054532	10.000000
0.018300	1.057091	10.000000
0.018400	1.059622	10.000000
0.018500	1.062125	10.000000
0.018600	1.064601	10.000000
0.018700	1.067049	10.000000
0.018800	1.069472	10.000000
0.018900	1.071869	10.000000
0.019000	1.074240	10.000000
0.019100	1.076587	10.000000
0.019200	1.078909	10.000000
0.019300	1.081208	10.000000
0.019400	1.083483	10.000000
0.019500	1.085735	10.000000
0.019600	1.087964	10.000000
0.019700	1.090171	10.000000
0.019800	1.092356	10.000000
0.019900	1.094520	10.000000
0.020000	1.096663	10.000000
0.020100	1.098786	10.000000
0.020200	1.100888	10.000000
0.020300	1.102971	10.000000
0.020400	1.105034	10.000000
0.020500	1.107078	10.000000
0.020600	1.109103	10.000000
0.020700	1.111110	10.000000
0.020800	1.113099	10.000000
0.020900	1.115071	10.000000
0.021000	1.117024	10.000000
0.021100	1.118961	10.000000
0.021200	1.120882	10.000000
0.021300	1.122785	10.000000
0.021400	1.124673	10.000000
0.021500	1.126545	10.000000
0.021600	1.128402	10.000000
0.021700	1.130243	10.000000
0.021800	1.132069	10.000000
0.021900	1.133881	10.000000
0.022000	1.135679	10.000000
0.022100	1.137462	10.000000
0.022200	1.139231	10.000000
0.022300	1.140987	10.000000
0.022400	1.142730	10.000000
0.022500	1.144459	10.000000
0.022600	1.146176	10.000000
0.022700	1.147834	9.519209
0.022800	1.149394	9.519209
0.022900	1.150867	9.519209
0.023000	1.152261	9.519209
0.023100	1.153584	9.519209
0.023200	1.154844	9.519209
0.023300	1.156048	9.519209
0.023400	1.157202	9.519209
0.023500	1.158310	9.519209
0.023600	1.159379	9.519209
0.023700	1.160411	9.519209
0.023800	1.161412	9.519209
0.023900	1.162385	9.519209
0.024000	1.163333	9.519209
0.024100	1.164258	9.519209
0.024200	1.165165	9.519209
0.024300	1.166054	9.519209
0.024400	1.166928	9.519209
0.024500	1.167789	9.519209
0.024600	1.168639	9.519209
0.024700	1.169480	9.519209
0.024800	1.170311	9.519209
0.024900	1.171136	9.519209
0.025000	1.171954	9.519209
0.025100	1.172768	9.519209
0.025200	1.173577	9.519209
0.025300	1.174383	9.519209
0.025400	1.175187	9.519209
0.025500	1.175988	9.519209
0.025600	1.176788	9.519209
0.025700	1.177587	9.519209
0.025800	1.178386	9.519209
0.025900	1.179184	9.519209
0.026000	1.179983	9.519209
0.026100	1.180783	9.519209
0.026200	1.181583	9.519209
0.026300	1.182385	9.519209
0.026400	1.183188	9.519209
0.026500	1.183992	9.519209
0.026600	1.184798	9.519209
0.026700	1.185606	9.519209
0.026800	1.186416	9.519209
0.026900	1.187229	9.519209
0.027000	1.188043	9.519209
0.027100	1.188860	9.519209
0.027200	1.189678	9.519209
0.027300	1.190500	9.519209
0.027400	1.191324	9.519209
0.027500	1.192150	9.519209
0.027600	1.192978	9.519209
0.027700	1.193810	9.519209
0.027800	1.194643	9.519209
0.027900	1.195479	9.519209
0.028000	1.196318	9.519209
0.028100	1.197159	9.519209
0.028200	1.198003	9.519209
0.028300	1.198849	9.519209
0.028400	1.199698	9.519209
0.028500	1.200549	9.519209
0.028600	1.201403	9.519209
0.028700	1.202259	9.519209
0.028800	1.203117	9.519209
0.028900	1.203978	9.519209
0.029000	1.204841	9.519209
0.029100	1.205706	9.519209
0.029200	1.206574	9.519209
0.029300	1.207444	9.519209
0.029400	1.208316	9.519209
0.029500	1.209190	9.519209
0.029600	1.210067	9.519209
0.029700	1.210945	9.519209
0.029800	1.211826	9.519209
0.029900	1.212709	9.519209
0.030000	1.213593	9.519209
0.030100	1.214480	9.519209
0.030200	1.215369	9.519209
0.030300	1.216260	9.519209
0.030400	1.217152	9.519209
0.030500	1.218047	9.519209
0.030600	1.218943	9.519209
0.030700	1.219841	9.519209
0.030800	1.220741	9.519209
0.030900	1.221642	9.519209
0.031000	1.222546	9.519209
0.031100	1.223451	9.519209
0.031200	1.224357	9.519209
0.031300	1.225266	9.519209
0.031400	1.226175	9.519209
0.031500	1.227087	9.519209
0.031600	1.228000	9.519209
0.031700	1.228914	9.519209
0.031800	1.229830	9.519209
0.031900	1.230748	9.519209
0.032000	1.231667	9.519209
0.032100	1.232587	9.519209
0.032200	1.233508	9.519209
0.032300	1.234431	9.519209
0.032400	1.235356	9.519209
0.032500	1.236281	9.519209
0.032600	1.237208	9.519209
0.032700	1.238136	9.519209
0.032800	1.239066	9.519209
0.032900	1.239996	9.519209
0.033000	1.240928	9.519209
0.033100	1.241861	9.519209
0.033200	1.242795	9.519209
0.033300	1.243730	9.519209
0.033400	1.244667	9.519209
0.033500	1.245604	9.519209
0.033600	1.246542	9.519209
0.033700	1.247482	9.519209
0.033800	1.248422	9.519209
0.033900	1.249364	9.519209
0.034000	1.250306	9.519209
0.034100	1.251250	9.519209
0.034200	1.252194	9.519209
0.034300	1.253140	9.519209
0.034400	1.254086	9.519209
0.034500	1.255033	9.519209
0.034600	1.255981	9.519209
0.034700	1.256930	9.519209
0.034800	1.257880	9.519209
0.034900	1.258830	9.519209
0.035000	1.259782	9.519209
0.035100	1.260734	9.519209
0.035200	1.261687	9.519209
0.035300	1.262641	9.519209
0.035400	1.263595	9.519209
0.035500	1.264551	9.519209
0.035600	1.265507	9.519209
0.035700	1.266463	9.519209
0.035800	1.267421	9.519209
0.035900	1.268379	9.519209
0.036000	1.269338	9.519209
0.036100	1.270297	9.519209
0.036200	1.271257	9.519209
0.036300	1.272218	9.519209
0.036400	1.273179	9.519209
0.036500	1.274141	9.519209
0.036600	1.275104	9.519209
0.036700	1.276067	9.519209
0.036800	1.277031	9.519209
0.036900	1.277995	9.519209
0.037000	1.278960	9.519209
0.037100	1.279925	9.519209
0.037200	1.280891	9.519209
0.037300	1.281858	9.519209
0.037400	1.282825	9.519209
0.037500	1.283792	9.519209
0.037600	1.284760	9.519209
0.037700	1.285729	9.519209
0.037800	1.286698	9.519209
0.037900	1.287667	9.519209
0.038000	1.288637	9.519209
0.038100	1.289608	9.519209
0.038200	1.290578	9.519209
0.038300	1.291550	9.519209
0.038400	1.292521	9.519209
0.038500	1.293493	9.519209
0.038600	1.294466	9.519209
0.038700	1.295439	9.519209
0.038800	1.296412	9.519209
0.038900	1.297386	9.519209
0.039000	1.298360	9.519209
0.039100	1.299335	9.519209
0.039200	1.300309	9.519209
0.039300	1.301285	9.519209
0.039400	1.302260	9.519209
0.039500	1.303236	9.519209
0.039600	1.304212	9.519209
0.039700	1.305189	9.519209
0.039800	1.306166	9.519209
0.039900	1.307143	9.519209
0.040000	1.308121	9.519209
0.040100	1.309099	9.519209
0.040200	1.310077	9.519209
0.040300	1.311055	9.519209
0.040400	1.312034	9.519209
0.040500	1.313013	9.519209
0.040600	1.313993	9.519209
0.040700	1.314972	9.519209
0.040800	1.315952	9.519209
0.040900	1.316932	9.519209
0.041000	1.317913	9.519209
0.041100	1.318894	9.519209
0.041200	1.319874	9.519209
0.041300	1.320856	9.519209
0.041400	1.321837	9.519209
0.041500	1.322819	9.519209
0.041600	1.323801	9.519209
0.041700	1.324783	9.519209
0.041800	1.325765	9.519209
0.041900	1.326748	9.519209
0.042000	1.327731	9.519209
0.042100	1.328714	9.519209
0.042200	1.329697	9.519209
0.042300	1.330680	9.519209
0.042400	1.331664	9.519209
0.042500	1.332648	9.519209
0.042600	1.333632	9.519209
0.042700	1.334616	9.519209
0.042800	1.335601	9.519209
0.042900	1.336585	9.519209
0.043000	1.337570	9.519209
0.043100	1.338555	9.519209
0.043200	1.339540	9.519209
0.043300	1.340525	9.519209
0.043400	1.341511	9.519209
0.043500	1.342496	9.519209
0.043600	1.343482	9.519209
0.043700	1.344468	9.519209
0.043800	1.345454	9.519209
0.043900	1.346441	9.519209
0.044000	1.347427	9.519209
0.044100	1.348413	9.519209
0.044200	1.349400	9.519209
0.044300	1.350387	9.519209
0.044400	1.351374	9.519209
0.044500	1.352361	9.519209
0.044600	1.353348	9.519209
0.044700	1.354336	9.519209
0.044800	1.355323	9.519209
0.044900	1.356311	9.519209
0.045000	1.357299	9.519209
0.045100	1.358286	9.519209
0.045200	1.359274	9.519209
0.045300	1.360263	9.519209
0.045400	1.361251	9.519209
0.045500	1.361983	6.858055
0.045600	1.362243	6.858055
0.045700	1.362085	6.858055
0.045800	1.361558	6.858055
0.045900	1.360705	6.858055
0.046000	1.359567	6.858055
0.046100	1.358178	6.858055
0.046200	1.356572	6.858055
0.046300	1.354776	6.858055
0.046400	1.352818	6.858055
0.046500	1.350719	6.858055
0.046600	1.348501	6.858055
0.046700	1.346183	6.858055
0.046800	1.343781	6.858055
0.046900	1.341311	6.858055
0.047000	1.338786	6.858055
0.047100	1.336218	6.858055
0.047200	1.333618	6.858055
0.047300	1.330996	6.858055
0.047400	1.328359	6.858055
0.047500	1.325716	6.858055
0.047600	1.323073	6.858055
0.047700	1.320437	6.858055
0.047800	1.317813	6.858055
0.047900	1.315205	6.858055
0.048000	1.312617	6.858055
0.048100	1.310054	6.858055
0.048200	1.307518	6.858055
0.048300	1.305012	6.858055
0.048400	1.302538	6.858055
0.048500	1.300099	6.858055
0.048600	1.297697	6.858055
0.048700	1.295332	6.858055
0.048800	1.293006	6.858055
0.048900	1.290721	6.858055
0.049000	1.288476	6.858055
0.049100	1.286273	6.858055
0.049200	1.284113	6.858055
0.049300	1.281995	6.858055
0.049400	1.279920	6.858055
0.049500	1.277888	6.858055
0.049600	1.275899	6.858055
0.049700	1.273954	6.858055
0.049800	1.272051	6.858055
0.049900	1.270191	6.858055
0.050000	1.268374	6.858055
0.050100	1.266600	6.858055
0.050200	1.264868	6.858055
0.050300	1.263177	6.858055
0.050400	1.261528	6.858055
0.050500	1.259919	6.858055
0.050600	1.258351	6.858055
0.050700	1.256823	6.858055
0.050800	1.255335	6.858055
0.050900	1.253886	6.858055
0.051000	1.252475	6.858055
0.051100	1.251102	6.858055
0.051200	1.249767	6.858055
0.051300	1.248469	6.858055
0.051400	1.247207	6.858055
0.051500	1.245981	6.858055
0.051600	1.244790	6.858055
0.051700	1.243633	6.858055
0.051800	1.242511	6.858055
0.051900	1.241423	6.858055
0.052000	1.240367	6.858055
0.052100	1.239344	6.858055
0.052200	1.238353	6.858055
0.052300	1.237394	6.858055
0.052400	1.236465	6.858055
0.052500	1.235567	6.858055
0.052600	1.234698	6.858055
0.052700	1.233859	6.858055
0.052800	1.233048	6.858055
0.052900	1.232266	6.858055
0.053000	1.231512	6.858055
0.053100	1.230785	6.858055
0.053200	1.230084	6.858055
0.053300	1.229410	6.858055
0.053400	1.228762	6.858055
0.053500	1.228139	6.858055
0.053600	1.227541	6.858055
0.053700	1.226968	6.858055
0.053800	1.226418	6.858055
0.053900	1.225893	6.858055
0.054000	1.225390	6.858055
0.054100	1.224910	6.858055
0.054200	1.224452	6.858055
0.054300	1.224017	6.858055
0.054400	1.223602	6.858055
0.054500	1.223209	6.858055
0.054600	1.222837	6.858055
0.054700	1.222485	6.858055
0.054800	1.222152	6.858055
0.054900	1.221840	6.858055
0.055000	1.221546	6.858055
0.055100	1.221272	6.858055
0.055200	1.221016	6.858055
0.055300	1.220778	6.858055
0.055400	1.220558	6.858055
0.055500	1.220355	6.858055
0.055600	1.220170	6.858055
0.055700	1.220002	6.858055
0.055800	1.219850	6.858055
0.055900	1.219714	6.858055
0.056000	1.219594	6.858055
0.056100	1.219490	6.858055
0.056200	1.219401	6.858055
0.056300	1.219328	6.858055
0.056400	1.219269	6.858055
0.056500	1.219224	6.858055
0.056600	1.219194	6.858055
0.056700	1.219178	6.858055
0.056800	1.219175	6.858055
0.056900	1.219186	6.858055
0.057000	1.219210	6.858055
0.057100	1.219247	6.858055
0.057200	1.219297	6.858055
0.057300	1.219359	6.858055
0.057400	1.219434	6.858055
0.057500	1.219520	6.858055
0.057600	1.219618	6.858055
0.057700	1.219728	6.858055
0.057800	1.219849	6.858055
0.057900	1.219981	6.858055
0.058000	1.220125	6.858055
0.058100	1.220279	6.858055
0.058200	1.220443	6.858055
0.058300	1.220618	6.858055
0.058400	1.220803	6.858055
0.058500	1.220998	6.858055
0.058600	1.221202	6.858055
0.058700	1.221416	6.858055
0.058800	1.221640	6.858055
0.058900	1.221873	6.858055
0.059000	1.222115	6.858055
0.059100	1.222365	6.858055
0.059200	1.222625	6.858055
0.059300	1.222893	6.858055
0.059400	1.223169	6.858055
0.059500	1.223454	6.858055
0.059600	1.223746	6.858055
0.059700	1.224047	6.858055
0.059800	1.224355	6.858055
0.059900	1.224671	6.858055
0.060000	1.224995	6.858055
0.060100	1.225326	6.858055
0.060200	1.225664	6.858055
0.060300	1.226009	6.858055
0.060400	1.226361	6.858055
0.060500	1.226720	6.858055
0.060600	1.227086	6.858055
0.060700	1.227458	6.858055
0.060800	1.227836	6.858055
0.060900	1.228221	6.858055
0.061000	1.228613	6.858055
0.061100	1.229010	6.858055
0.061200	1.229413	6.858055
0.061300	1.229822	6.858055
0.061400	1.230237	6.858055
0.061500	1.230657	6.858055
0.061600	1.231083	6.858055
0.061700	1.231515	6.858055
0.061800	1.231951	6.858055
0.061900	1.232393	6.858055
0.062000	1.232840	6.858055
0.062100	1.233292	6.858055
0.062200	1.233750	6.858055
0.062300	1.234212	6.858055
0.062400	1.234678	6.858055
0.062500	1.235150	6.858055
0.062600	1.235625	6.858055
0.062700	1.236106	6.858055
0.062800	1.236591	6.858055
0.062900	1.237080	6.858055
0.063000	1.237573	6.858055
0.063100	1.238071	6.858055
0.063200	1.238573	6.858055
0.063300	1.239078	6.858055
0.063400	1.239588	6.858055
0.063500	1.240102	6.858055
0.063600	1.240619	6.858055
0.063700	1.241140	6.858055
0.063800	1.241665	6.858055
0.063900	1.242193	6.858055
0.064000	1.242725	6.858055
0.064100	1.243260	6.858055
0.064200	1.243799	6.858055
0.064300	1.244341	6.858055
0.064400	1.244886	6.858055
0.064500	1.245434	6.858055
0.064600	1.245986	6.858055
0.064700	1.246540	6.858055
0.064800	1.247098	6.858055
0.064900	1.247659	6.858055
0.065000	1.248222	6.858055
0.065100	1.248789	6.858055
0.065200	1.249358	6.858055
0.065300	1.249930	6.858055
0.065400	1.250505	6.858055
0.065500	1.251082	6.858055
0.065600	1.251662	6.858055
0.065700	1.252244	6.858055
0.065800	1.252829	6.858055
0.065900	1.253417	6.858055
0.066000	1.254007	6.858055
0.066100	1.254599	6.858055
0.066200	1.255193	6.858055
0.066300	1.255790	6.858055
0.066400	1.256389	6.858055
0.066500	1.256990	6.858055
0.066600	1.257594	6.858055
0.066700	1.258199	6.858055
0.066800	1.258807	6.858055
0.066900	1.259416	6.858055
0.067000	1.260028	6.858055
0.067100	1.260642	6.858055
0.067200	1.261257	6.858055
0.067300	1.261875	6.858055
0.067400	1.262494	6.858055
0.067500	1.263115	6.858055
0.067600	1.263738	6.858055
0.067700	1.264263	5.821207
0.067800	1.264605	5.821207
0.067900	1.264786	5.821207
0.068000	1.264825	5.821207
0.068100	1.264739	5.821207
0.068200	1.264543	5.821207
0.068300	1.264251	5.821207
0.068400	1.263876	5.821207
0.068500	1.263428	5.821207
0.068600	1.262918	5.821207
0.068700	1.262356	5.821207
0.068800	1.261748	5.821207
0.068900	1.261102	5.821207
0.069000	1.260426	5.821207
0.069100	1.259723	5.821207
0.069200	1.259001	5.821207
0.069300	1.258263	5.821207
0.069400	1.257514	5.821207
0.069500	1.256758	5.821207
0.069600	1.255997	5.821207
0.069700	1.255235	5.821207
0.069800	1.254474	5.821207
0.069900	1.253717	5.821207
0.070000	1.252965	5.821207
0.070100	1.252221	5.821207
0.070200	1.251486	5.821207
0.070300	1.250762	5.821207
0.070400	1.250049	5.821207
0.070500	1.249349	5.821207
0.070600	1.248662	5.821207
0.070700	1.247990	5.821207
0.070800	1.247333	5.821207
0.070900	1.246692	5.821207
0.071000	1.246067	5.821207
0.071100	1.245458	5.821207
0.071200	1.244866	5.821207
0.071300	1.244292	5.821207
0.071400	1.243734	5.821207
0.071500	1.243194	5.821207
0.071600	1.242672	5.821207
0.071700	1.242167	5.821207
0.071800	1.241680	5.821207
0.071900	1.241210	5.821207
0.072000	1.240758	5.821207
0.072100	1.240324	5.821207
0.072200	1.239907	5.821207
0.072300	1.239507	5.821207
0.072400	1.239124	5.821207
0.072500	1.238758	5.821207
0.072600	1.238409	5.821207
0.072700	1.238076	5.821207
0.072800	1.237760	5.821207
0.072900	1.237460	5.821207
0.073000	1.237176	5.821207
0.073100	1.236908	5.821207
0.073200	1.236656	5.821207
0.073300	1.236419	5.821207
0.073400	1.236197	5.821207
0.073500	1.235990	5.821207
0.073600	1.235798	5.821207
0.073700	1.235621	5.821207
0.073800	1.235457	5.821207
0.073900	1.235308	5.821207
0.074000	1.235172	5.821207
0.074100	1.235051	5.821207
0.074200	1.234942	5.821207
0.074300	1.234847	5.821207
0.074400	1.234764	5.821207
0.074500	1.234695	5.821207
0.074600	1.234637	5.821207
0.074700	1.234592	5.821207
0.074800	1.234559	5.821207
0.074900	1.234538	5.821207
0.075000	1.234529	5.821207
0.075100	1.234531	5.821207
0.075200	1.234544	5.821207
0.075300	1.234569	5.821207
0.075400	1.234604	5.821207
0.075500	1.234650	5.821207
0.075600	1.234706	5.821207
0.075700	1.234772	5.821207
0.075800	1.234849	5.821207
0.075900	1.234936	5.821207
0.076000	1.235032	5.821207
0.076100	1.235138	5.821207
0.076200	1.235253	5.821207
0.076300	1.235377	5.821207
0.076400	1.235510	5.821207
0.076500	1.235652	5.821207
0.076600	1.235803	5.821207
0.076700	1.235963	5.821207
0.076800	1.236130	5.821207
0.076900	1.236306	5.821207
0.077000	1.236490	5.821207
0.077100	1.236682	5.821207
0.077200	1.236882	5.821207
0.077300	1.237090	5.821207
0.077400	1.237304	5.821207
0.077500	1.237527	5.821207
0.077600	1.237756	5.821207
0.077700	1.237992	5.821207
0.077800	1.238236	5.821207
0.077900	1.238486	5.821207
0.078000	1.238743	5.821207
0.078100	1.239007	5.821207
0.078200	1.239277	5.821207
0.078300	1.239553	5.821207
0.078400	1.239835	5.821207
0.078500	1.240124	5.821207
0.078600	1.240418	5.821207
